architect,ApproxDate,RecordIDs,ArchMiddle,artists_keyword,primary_architect_last,primary_artist_middle,SubjectTags,EngravingText,longitude,state,BlkNum,acquisition,architecture_firm,borough_x,ArtForm,zip_code,ArtistGiven,landscape_architect,Medium,secondary_artist_middle,LotID,foundry,managing_city_agency
,False,6446,,"African American, Black American",,,"abolitionist, african american, black american, black history, author","Granite block 1: BORN FREDERICK AUGUSTUS BAILEY, 1818, TALBOT COUNTY, MARYLAND. Granite block 2: MARRIED ANNA MURRAY IN 1838, WHO DIED IN 1882. Granite block 3: MARRIED HELEN PITTS IN 1884. Granite block 4: ""WHATEVER MAY BE SAID AS TO A DIVISION OF DUTIES AND AVOCATIONS, / THE RIGHTS OF MAN AND THE RIGHTS OF WOMAN ARE ONE AND / INSEPARABLE, AND STAND UPON THE SAME INDESTRUCTABLE BASIS."" - 1851 ""WHATEVER MAY BE SAID AS TO A DIVISION OF DUTIES AND AVOCATIONS, / THE RIGHTS OF MAN AND THE RIGHTS OF WOMAN ARE ONE AND / INSEPARABLE, AND STAND UPON THE SAME INDESTRUCTABLE BASIS."" - 1851 Granite block 5: ""THE FLIGHT WAS A BOLD AND PERILOUS ONE; BUT HERE / I AM, IN THE GREAT CITY OF NEW YORK, SAFE AND SOUND, / WITHOUT THE LOSS OF BLOOD OR BONE."" - 1855 Granite block 6: ""SUCH IS MY DETESTATION OF SLAVERY, THAT I WOULD KEEP THE MERCILESS SLAVEHOLDER PROFOUNDLY IGNORANT OF THE MEANS OF FLIGHT / ADOPTED BY THE SLAVE. HE SHOULD BE LEFT TO IMAGINE HIMSELF SURROUNDED BY MYRIADS OF INVISIBLE TORMENTORS..."" - 1855 Pavement: RIGHT IS OF NO SEX - TRUTH IS OF NO COLOR - GOD IS THE FATHER OF US ALL, AND WE ARE ALL BRETHREN / MASTHEAD OF THE NORTH STAR Fountain, north side: FREDERICK DOUGLASS / 1818-1895 / BORN INTO SLAVERY IN MARYLAND, FREDERICK / BAILEY FOUND THE WAY TO FREEDOM ALONG THE / UNDERGROUND RAILROAD IN 1838. DISGUISED AS A / SAILOR, HE TRAVELED TO MANHATTAN BY SHIP, AND FOUND SHELTER AT THE HOUSE OF ABOLITIONIST / DAVID RUGGLES ON LISPENARD STREET. THERE, HE / AWAITED THE ARRIVAL OF HIS FIANCEE, ANNA / MURRAY, A FREE BLACK WOMAN FROM MARYLAND. / THEY MARRIED, AND TOGETHER CONTINUED / BAILEY'S FREEDOM JOURNEY TO MASSACHUSETTS, WHERE HE CHANGED HIS NAME TO DOUGLASS. / LAUDED FOR HIS ORATION, HE BECAME A PROMINENT / ABOLITIONIST AND PURCHASED HIS LEGAL FREEDOM / FROM SLAVERY. / PUBLISHER OF THE ABOLITIONIST / JOURNAL THE NORTH STAR, HE CHAMPIONED / FREEDOM FOR ALL AMERICANS AND ENDORSED / WOMEN'S SUFFRAGE. DOUGLASS LATER HELD POSTS / AS ASSISTANT SECRETARY OF THE SANTO DOMINGO / COMMISSION (1871), MARSHALL OF THE DISTRICT OF / COLUMBIA (1877-1881) AND U.S. MINISTER TO HAITI / (1889-1891). FOLLOWING THE DEATH OF HIS WIFE / IN 1884, DOUGLASS MARRIED HELEN PITTS. HE DIED / IN WASHINGTON, D.C. ON FEBRUARY 20, 1895. Fountain, south side: GABRIEL KOREN, SCULPTOR / ALGERNON MILLER, SITE ARTIST / DECEMBER 2005",-73.958162,NY,,Commissioned through Department of Cultural Affairs Percent for Art Program,Quennell Rothschild & Partners,Manhattan,"Decorative Paving, Stone Seating, Fence",10026,Algernon,,Bronze,,,,Department of Parks and Recreation
,False,2080,,Austrian,,,"children, wpa",,-73.969655,NY,1111,Commissioned by Department of Parks and Recreation with Works Progress Administration Funds,,Manhattan,Sculpture,10021,Victor,,Stone,,1.0,,Department of Parks and Recreation
,,,,,,,"world war ii, war, veterans",IN HONOR OF THE / MEN AND WOMEN OF LIVINGSTON / WHO SERVED OUR COUNTRY / IN WORLD WAR II / AND IN MEMORY OF THOSE / WHO MADE THE SUPREME SACRIFICE / [List of Names],-74.106858,NY,0075,,,Staten Island,Plaque,10310,,,Bronze,,30.0,"U.S. Bronze Sign Company, NY",Department of Parks and Recreation
,False,531,,American,,Ordway,"governor, philanthropist, politician, public servant, lawyer","SAMUEL J. TILDEN / 1814-1886 / PATRIOT-STATESMAN / LAWYER-PHILANTHROPIST / GOVERNOR OF NEW YORK / DEMOCRATIC NOMINEE / FOR THE / PRESIDENCY / 1876 / ""I TRUST THE PEOPLE""",-73.967528,NY,1897,Gift of the Samuel J. Tilden Estate,Wilder & White,Manhattan,Statue,10025,William,,Bronze,,1.0,,Department of Parks and Recreation
,,4168,,,Love,,"war, veterans",IN MEMORY OF / DECEASED VETERANS OF / BROAD CHANNEL / V.F.W. #260 /,-73.818820,NY,,Gift of Veterans of Foreign Wars of U.S.,,Queens,Plaque,11693,,,Bronze,,,,Department of Parks and Recreation
,False,,,,,,"american revolutionary war, colonial, war","THIS TABLET MARKS / THE BROOKLAND FERRY LANDING / FROM WHICH POINT THE AMERICAN ARMY / EMBARKED DURING THE NIGHT / OF AUGUST 29TH 1776 / UNDER THE DIRECTION OF / GENERAL GEORGE WASHINGTON / ABLY ASSISTED BY / COLONEL JOHN GLOVER / OF MARBLEHEAD, MASSACHUSETTS / ERECTED BY THE / BROOKLYN BRIDGE PLAZA ASSOCIATION / 1929",-73.994942,NY,0025,Gift of The Brooklyn Bridge Plaza Association,,Brooklyn,Plaque,11201,,,Bronze,,1.0,,Department of Parks and Recreation
,False,3557,,Chinese,,,"asian, east asian, benches, chinese, poetry","XU BING / WRITINGS AT HELIN TEMPLE, 2015 / BENCHES MADE WITH SALVAGED DEER ISLE GRANITE. / TEXT FROM A POEM BY LI SHE (C. 806, C.E.), / CARVED IN SQUARE WORD CALLIGRAPHY / COMMISSIONED BY THE CITY OF NEW YORK / DEPARTMENT OF CULTURAL AFFAIRS PERCENT FOR ART PROGRAM, / THE DEPARTMENT OF TRANSPORTATION / AND THE DEPARTMENT OF DESIGN AND CONSTRUCTION",-73.994618,NY,0289,Commissioned through Department of Cultural Affairs Percent for Art Program,Xu Bing Studio,Manhattan,Site-Specific Installation,10002,Xu,Rothschild,Granite,,50.0,,Department of Cultural Affairs; Department of Transportation; Department of Design and Construction
,False,4126,,"African American, Black American",,,abstract,,-73.921639,NY,,Commissioned through Department of Cultural Affairs Percent for Art Program,Department of Transportation,Brooklyn,Sculpture,11233,Charles,,Bronze,,,,Department of Transportation
,False,6631,,"American, Woman",,,"environmental art, geology","Gravel, Sand & Pebbles / Dip to the W. dir. S. / Sand, generally White, / Contains some Iron crusta / & Lignite / Fine White micaceaus Sand / Contorted layers interlaminated / With Clay as if crushed together / Strata farther W. dir. S.",-73.847600,NY,11368,Commissioned through Department of Cultural Affairs Percent for Art Program,,Queens,"Installation, Mosaic",11417,Samm,,Brick,,20.0,,Department of Transportation
,False,1116,,American,,,"world war i, war",Front: TO PERPETUATE / IN GRATEFUL REMEM- / BRANCE THE SACRIFICE / HEROISM AND DEVOTION / OF THE MEN AND WOMEN / OF THE OLD TOWN OF / WESTCHESTER / WHO IN THE WORLD WAR / ANSWERED THE CALL / OF THEIR COUNTRY THAT / JUSTICE AND RIGHTEOUS- / NESS SHOULD NOT PERISH Side 1: THEY DIED / IN THE SERVICE OF / THEIR COUNTRY / *** / WILLIAM AGNEW / PAUL ARNONE / THOMAS E. BARRY / FRANK M. BEGEN / JOHN A. BICKHARDT / EDWARD BOSARA / DOMINICK BRESSI / VIVIAN BROWN / JOSEPH DALY / JOHN DELGAUDIO / CHARLES F. DIEDTERICH / HAROLD ERLANDSEN / BRIAN GALLAGHER / RAYMOND GILLIS / WILLIAM A GORTON / PHILIP G. HEWIRZ / HARRY HOPEMEISTER / CHARLES JABURECK / JOSEPH KALLAS / CHARLES H. KEEGAN / WILLIAM KELLY / THEODORE B. KORONY / WILLIAM LEMMON / CHARLES A. LINDBLOM Back: CAMBRAI / SOMME DEFENSIVE / LYS / AISNE / MONTDIDIER-NOYON / CHAMPAGNE-MARNE / SOMME-OFFENSIVE / OISE-AISNE / YPRES-LYS / SAINT MIHIEL / MEUSE-ARGONNE / VITTORIO-VENETO Side 2: THEY DIED / IN THE SERVICE OF / THEIR COUNTRY / *** / JOHN F. LOCKHART / GIUSTINO LOMBARDI / ARTHUR E. MCBRIDE / JAMES MCGURN / WILLIAM A. MCLAUGHLIN / ALOIS A. MESSENZEHL / EDWARD MORAN / JOHN NEWMAN / WILLIAM NOVY / HAROLD T. OSTERHAUS / WILLIAM S. REARDON / FREDERICK W. REYNOLDS / MICHAEL ROMITA / HENRY A. SCHEELER / FRANK SCHLAICH / GEORGE J. SCHNEIDER / EDWARD W. SCOTT / J. SLATOPOLSKY / WALTER L. SOFFEL / NICHOLAS VORTA / EDGAR YEURY JR. / SAMUEL H. YOUNG / WILLIAM G. ZELENKA / EUGENE L. ZENGEN,-73.843077,NY,3984,Gift of people of Westchester,,Bronx,Stele,10461,John,,Granite,,100.0,,Department of Parks and Recreation
,False,1523,,"Woman, American",,,"animals, literary characters","""A BIRD NAMED GOLDILOCKS"" / ANN MARIE MCDONNELL / 1995 / RECIPIENT OF THE 1994 / PUBLIC ART WORKS AWARD / SPONSORED BY / THE COUNCIL ON THE ARTS AND HUMANITIES / FOR STATEN ISLAND AND / THE NEW YORK CITY DEPARTMENT OF PARKS",-74.104491,NY,0319,Gift of The Cultural Coalition of Staten Island,,Staten Island,Sculpture,10301,Ann marie,,Bronze,,1.0,,Department of Parks and Recreation
,True,977,M.,Italian,Bowdin,,"world war ii, war, eagle, animals","Side 1: TO THE HONORED DEAD / WHO MADE / THE SUPREME SACRIFICE / FOR THEIR COUNTRY / THE GREAT WAR / MCMXVII - MCMXIX / ERECTED IN LOVING MEMORY / OF THEM AND THEIR PATRIOTISM / BY THEIR FRIENDS AND NEIGHBORS / OF LOCAL BOARD NUMBER TWO / NEW YORK CITY Side 2: JOHN B. GRAHAM --- EDWARD J. SMITH / JAMES M. HAMMER --- WILLIAM I. HAMMER / SAMUEL BRILL --- FRANK GREGG / THOMAS F. CASSIDY --- EDWARD ANDERSON / JOSEPH A. O'KEEFE --- HARRY HOFFMEISTER / THOMAS MCDERMOTT --- ARTHUR W. SCHILLING / JAMES P. KING --- LEO J. LYNCH / WILLIAM ROCHE --- WILLIAM J. SHAW / PHILIP J. MAUS, JR. --- CARI ROEHLKEN / JOHN C. NEWMAN --- EDWARD C. KIMBLE Side 3: JAMES J. CROWLEY --- JOHN J. BOLAND / CHARLES MCALFER --- AUGUST W. ARMS / ROBERT HAMMER --- ISIDORE FISHMAN / ADOLPH J. FRITZ --- DANIEL J. KELLY / WILLIAM VONN LUMM --- WILLIAM H. JONES / CHRISTOPHER AUGUSTIN --- MICHAEL J. GILFOY / WALTER FUCHS --- WILLIAM HURST / ERNEST R. NIELSON --- HAROLD WAHLSTADT / JOHN R. GARRITY --- EDWARD EVANS / PATRICK DEVANEY Side 4: WILLIAM G. STORCH --- CHARLES BRENNER / AMBROSE DOYLE --- GEORGE P. RYAN / DAVID W. GENTLE --- CHARLES WOLZ / ANTHONY SCHOENFELDER --- NICHOLAS DEFRANCESCO / LAWRENCE T. HANSEN --- JAMES J. GUGLIERI / WILLIAM MCGONIGAL --- THOMAS J. FITZPATRICK / ANDREW CEDER --- EDWARD LARSON / FRANCIS I. SHAW --- ARMANT J. BOISSY / HENRY P. JOHNSON --- FRANK B. HALPIN / JOHN. J. RECHLIN ---RAYMOND A. MURPHY Plaque: THE VETERANS OF FOREIGN WARS / HAVE PLACED THIS WREATH / ARMISTICE DAY / NOVEMBER 11, 1921. [---] ""ON FAMES ETERNAL CAMPING / GROUND THEIR SILENT TENTS / ARE SPREAD.",-73.926676,NY,3343,Gift of Citizens Patriotic Committee of Local Board No. 2.,Menconi Brothers,Bronx,Column,10451,,,Bronze,,500.0,,Department of Parks and Recreation
,,,,,,,"world war ii, war",Plaque 1: EDWARD A. BLOOM / CORP. CO. I. 165TH INF. / DIED IN FRANCE / AGE 21 / Plaque 2: HARRY A. GILL / PVT. CO. I. 165TH INF. / DIED IN FRANCE/ AGE 26 /,-74.177735,NY,,Commissioned by the New York State Department of Transportation,,Staten Island,Plaque,10303,,,Bronze,,,,Department of Parks and Recreation
,False,763,,American,,Wilson Alexander,"military, american civil war, colonial, battle of gettysburg, war",HANCOCK,-73.953269,NY,1950,"Gift of Veterans of Hancock Post, Number 259",,Manhattan,"Bust, Pedestal",10027,James,,Bronze,,21.0,"M.H. Mosman, Chicopee, MA",Department of Parks and Recreation
Embury II,False,2019,B.,,Post,,gates,,-73.951891,NY,1111,Gift of Mrs. Gertrude Vanderbilt Whitney,,Manhattan,Ornamental Gate,10029,,,Bronze,,1.0,,Department of Parks and Recreation
,False,,,,,,"world war i, war","THIS FLAG POLE / WAS DEDICATED BY THE / PVT. MICHAEL J. LYNCH / POST NO. 831 V.F.W. / DECEMBER 10, 1933 / IN MEMORY OF OUR / DEPARTED COMRADES/",-74.005466,NY,0624,"Gift of Michael Lynch Post No. 831, Veterans of Foreign Wars",,Manhattan,"Flagstaff, Plaque",10014,,,Bronze,,24.0,,Department of Parks and Recreation
,False,,,,,,"actor, world war i, war",IN MEMORY OF / S. RANKIN DREW / KILLED IN ACTION MAY-19-1918 / THIS TREE WAS PLANTED / MAY-19-1920 / BY S. RANKIN DREW POST / AMERICAN LEGION /,-73.972097,NY,1111,Gift of The American Legion,,Manhattan,"Plaque, Plinth",10019,,,Bronze,,1.0,,Department of Parks and Recreation
,False,5760,,,,,"woman, colonial","IN MEMORY OF / LADY DEBORAH MOODY / WHO ARRIVED IN THE MASSACHUSETTS BAY COLONY IN 1638 / A WEALTHY WIDOW AND LANDOWNER / IN 1643 LADY MOODY AND TWENTY-FIVE NEIGHBORS REMOVED / TO LONG ISLAND WHERE SHE FORMED A COLONY / AND WAS GRANTED A PATENT FOR LAND WITH FULL POWER TO GOVERN / SHE CALLED HER MODEL COMMUNITY GRAVESEND / DEDICATED OCTOBER 13, 1995 / IN CELEBRATION OF THE CENTENNIAL OF THE NATIONAL SOCIETY / COLONIAL DAUGHTERS OF THE SEVENTEENTH CENTURY / ORGANIZED IN BROOKLYN / MAY 4, 1896",-73.974134,NY,7146,Gift of The National Society Colonial Daughter's of The Seventeenth Century,,Brooklyn,Plaque,11223,,,Bronze,,1.0,,Department of General Services
,False,,,,,,"american revolutionary war, colonial, war","RICHMOND COUNTY D.A.R. / TABLET MARKING THE SITE OF THE / ROSE AND CROWN TAVERN / ERECTED BY THE HUGUENOTS IN 1665 / DEMOLISHED IN 1854 / THIS INN WAS OCCUPIED / DURING THE REVOLUTION BY / GENERAL WILLIAM HOWE / AS HIS HEADQUARTERS AND HERE THE / DECLARATION OF INDEPENDENCE / WAS READ TO THE BRITISH OFFICERS / JULY 9, 1776",-74.120016,NY,,Gift of Richmond County D.A.R.,,Staten Island,Plaque,10306,,,Bronze,,,"Eagle-Heath Bronze Corp., Mt. Vernon, NY",Department of Parks and Recreation
,False,2734,,,,,"world war ii, war",THE TREES IN THIS CIRCLE ARE DEDICATED / TO THOSE WHO MADE THE SUPREME SACRIFICE / IN WORLD WAR II / 1941-1945 / ARTHUR A. AMRON --- GEORGE P. HUMMEL --- JULES D. SCHLICHTER / FRANCIS T. ACTON --- AUSTIN W. KELLY JR. --- DONALD R. SCHNEIDER / LEONARD A. BENJAMIN --- JAMES P. KENNY --- LOUIS SEIDMAN / HAROLD J. BLANTHORN --- JOHN M. LEWIS JR. --- MURRAY SEIFF / CORNELIUS M. CALPIN --- LEONARD KRAM --- DONALD W. SELZ / JOHN E. CORRIGAN --- THOMAS MCARDLE --- HERBERT SPRINGER / RICHARD H. DAVIS --- BERNARD MEEHAN --- JOSEPH K. THIER / HENRY J. DEHNERT --- JAMES F. O'BRIEN --- ALVIN S. WEISS / ALAN EVANS --- VINCENT W. O'KEEFE --- BERNARD H. WIENER / ARNOLD P. FOX --- HAROLD W. ROBERTS --- GEORGE WILLIAMS / HERBERT HOFFENBERG --- GEORGE P. ROLLY --- ARTHUR ZIEGLER / BELLE HARBOR GARDEN CLUB /,-73.841040,NY,,Gift of Belle Harbor Garden Club,Artistic Bronze Tablet Company,Queens,Plaque,11694,,,Bronze,,,,Department of Parks and Recreation
,True,,,,,,"children, tomb",West side of pedestal: ERECTED TO THE MEMORY / OF AN AMIABLE CHILD / ST. CLAIRE POLLOCK / DIED 15 JULY 1797 / IN THE FIFTH YEAR OF HIS AGE East side of pedestal: MAN THAT IS BORN OF WOMAN / IS OF FEW DAYS AND FULL / OF TROUBLE. HE COMETH / LIKE A FLOWER AND IS / CUT DOWN; HE FLEETH ALSO / AS A SHADOW AND / CONTINUETH NOT.' / [space] JOB - XIV: 1-2,-73.963162,NY,1897,,,Manhattan,Urn,10027,,,Granite,,1.0,,Department of Parks and Recreation
,True,6331,,,,,"sandhog, tunnel, construction, tragedy",,-73.868243,NY,,Part of Department of Environmental Protection revitalization project,,Bronx,Manhole Cover,10470,,,Bronze,,,,Department of Environmental Protection
,False,320,NULL+S748B748M748:N748M748:AA748B748M748:N748M748:N748,,Embury II,,"world war ii, war, american legion",IN MEMORY OF OUR / DEPARTED COMRADES / EAST SIDE POST - 868 - A - L / PRESENTED BY / THE UKRAINIAN / PRODUCTION UNIT / OF THE NEW YORK / CHAPTER / A.D. 1942 / AMERICAN RED CROSS,-73.981517,NY,0403,Gift of the Ukrainian Production Unit of the American Red Cross,,Manhattan,"Flagstaff Base, Plaque",10009,,,Bronze,,1.0,,Department of Parks and Recreation
,False,1325,,,,,"politician, public servant, tammany hall",ERECTED TO / THE MEMORY OF / HON. FRANK / J. GOODWIN / BORN 1854 / DIED 1925 / BY THE SEYMOUR / TAMMANY CLUB / OF CHELSEA / NEIGHBORHOOD,-73.999350,NY,0724,Gift of Horatio Seymour Tammany Club,Murray and Matheson,Manhattan,Gatepost,10001,,,Granite,,100.0,,Department of Parks and Recreation
,False,"390, 1843",,American,Hastings,,"american, journalist, poet, author","WILLIAM CULLEN BRYANT / 1794-1878 / YET LET NO EMPTY GUST / OF PASSION FIND AN UTTERANCE IN THY LAY / A BLAST THAT WHIRLS THE DUST / ALONG THE HOWLING STREET AND DIES AWAY / BUT FEELINGS OF CALM POWER AND MIGHTY SWEEP, / LIKE CURRENTS JOURNEYING THROUGH THE / WINDLESS DEEP.",-73.982798,NY,1257,Gift of the William Cullen Bryant Memorial Committee,"Thomas Hastings, Carrere and Hastings",Manhattan,"Statue, Exedra",10018,Herbert,,Bronze,,2.0,,Department of Parks and Recreation
,True,3271,,,Pontius,,"egypt, egyptian, monolith, antiquity","Inscriptions on crabs holding obelisk: 1. REMOVED TO ALEXANDRIA EGYPT / AND ERECTED THERE B.C. 12 / BY THE ROMANS 2. REMOVED TO THE UNITED STATES / OF AMERICA A.D. 1880 AND ERECTED IN / NEW YORK CITY JANUARY 22, 1881/ 3. RUTHERFORD BURCHARD HAYES PRESIDENT / WILLIAM MAXWELL EVARTS SECRETARY OF / STATE OF THE UNITED STATES/ 4. LIEUTENANT COMMANDER / HENRY H. GORRINGE UNITED STATES NAVY/ DESIGNED THE PLANS FOR AND SUPERINTENDED / THE REMOVAL AND RE-ERECTION/ Base plaque: THE COST OF REMOVING / FROM EGYPT AND PLACING ON THIS / SPOT THIS OBELISQUE PEDESTAL AND BASE / WAS BORNE BY WILLIAM H. VANDERBILT/ West face: THE HORUS, STRONG-BULL-BELOVED-OF-RA, THE KING [OF] UPPER AND LOWER EGYPT, USER-MAAT RA, CHOSEN OF RA, CREATED BY THE GODS, WHO FOUNDED THE TWO LANDS, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, [---] THERE IS NO-ONE WHO DID WHAT HE DID, IN THE HOUSE OF HIS FATHER, THE LORD OF THE TWO LANDS, USER-MAAT-RA, CHOSEN OF RA, THE SON OF RA, RAMESSES, THE BELOVED OF AMUN, GRANTED LIFE LIKE RA. [------] THE HORUS, STRONG-BULL-APPEARING-IN-THEBES THE KING OF UPPER AND LOWER EGYPT, MEN-KHEPER-RA, WHO EMBELLISHES THE HOUSE OF HIM WHO CREATED HIM, [---] (THE SON OF RA, THUTMOSE), BELOVED OF (ATUN) LORD OF HELIOPOLIS, MAY HE LIVE FOREVER. [------] THE HORUS, STONG-BULL-SON-OF-RA, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN OF RA, THE GOLDEN HORUS, MIGHTY-IN-YEARS-AND-GREAT-OF-VICTORIES, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, [---] THE LORD OF THE TWO LANDS, USER-MAAT-RA, CHOSEN-OF-RA, THE SON-OF-RA, RAMESSES, BELOVED-O-AMUN. North face: THE HORUS, STRONG-BULL-LOVING-TRUTH, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN-OF-RA, LORD OF FESTIVALS LIKE HIS FATHER PTAH-TATENEN, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, WHOM RA CREATED IN ORDER TO MAKE HELIOPOLIS FESTIVE AND TO PROVIDE THE SANCTUARIES OF HIM WHO CREATED HIM WITH FOOD-OFFERINGS, THE LORD OF THE TWO LANDS, USER-MAAT-RA, RAMESSES, BELOVED-OF-AMUN GRANTED ALL LIFE LIKE RA. [------] THE HORUS, HIGH-OF-THE-WHITE-CROWN-BELOVED-OF-RA, THE KING OF UPPER AND LOWER EGYPT, MEN-KHEPER-RA, THE GOLDEN HORUS, CONTENTED-WITH-STRENGTH-WHO-SMILES-[AT]-THE-RULERS-OF-FOREIGN-LANDS-WHO-ATTACK-HIM, ACCORDING AS HIS FATHER RA HAS ORDAINED FOR HIM VICTORY AGAINST EVERY LAND AND STRENGTH IN HIS EFFORTS TO EXTEND THE BOUNDARIES OF EGYPT, THE SON OF RA, THUTMOSE, GRANTED ALL LIFE FOREVER. [------] THE HORUS, STRONG-BULL-SON-OF-RA, THE KING OF UPPER AND LOWER EGYPT USER-MAAT-RA, CHOSEN-OF-RA, HE OF THE TWO GODDESSES, PROTESTOR-OF-EGYPT-AND-CURBER-OF-FOREIGN-LANDS, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, A VALIANT KING ACTIVE WITH HIS ARMIES IN THE PRESENCE OF EVERY LAND, USER-MAAT-RA, CHOSEN-OF-RA, RAMESSES, BELOVED-OF-AMUN, GRANTED ALL LIFE LIKE RA. South face: THE HORUS STRONG-BULL-SON-OF-RA, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN-OF-RA, HE OF THE TWO GODDESSES, PROTECTOR-OF-EGYPT-AND-CURBER-OF-FOREIGN-LANDS, THE SON OF RA, RAMESSES BELOVED-OF-AMUN, A KING EXCELLENT, LIKE RA. [---] THE LORD OF THE TWO LANDS, USER-MAAT-RA, CHOSEN-OF-RA, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN. [------] THE HORUS, STRONG-BULL-BELOVED-OF-RA, THE KING OF UPPER AND LOWER EGYPT, MEN-KHEPER-RA; HE MADE (IT) AS HIS MONUMENT FOR HIS FATHER ATUM, LORD OF HELIOPOLIS, ERECTING FOR HIM TWO GREAT OBELISKS, WHOSE PYRAMIDIONS ARE OF FIND GOLD, [---] HELIOPOLIS [---] (THE SON OF RA, THUTMOSE), MAY [HE?] BE FOREVER. [------] THE HORUS, STRONG-BULL-LOVING-TRUTH, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN-OF-RA, LORD OF FESTIVALS LIKE HIS FATHER PTAH-TATENEN, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, VERITABLE GOD STAR OF THE TWO LANDS, WHO IS VERSED IN THE LAWS AND IS WORTHY (IN HIS ACTIONS), THE LORD OF THE TWO LANDS, USER-MAAT-RA, CHOSEN OF RA, RAMESSES, BELOVED-OF-AMUN, GRANTED LIFE. East face: THE HORUS, STRONG-BULL-SON-OF-KHEPRI, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN-OF-RA, THE GOLDEN HORUS, MIGHTY-IN-YEARS-AND-GREAT-OF-VICTORIES, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, WHO CAME FORTH FROM THE WOMB IN ORDER TO RECEIVE THE CROWNS, OF RA, WHO CREATED HIM TO BE SOLE LORD OF THE TWO LANDS, USER-MAAT-RA-CHOSEN-OF-RA, THE SON OF RA. RAMESSES, BELOVED-OF-AMUN, ONE SERVICEABLE TO RA AND GRANTED LIFE LIKE RA. [------] THE HORUS, STRONG-BULL-APPEARING-IN-THEBES, HE OF THE TWO LANDS, GODDESSES, ENDURING OF KINGSHIP-LIKE-RA-IN-HEAVEN, BODILY SON OF ATUM, WHOM THE MISTRESS OF HELIOPOLIS BORE TO HIM, THUTMOSE, WHOM THEY CREATED IN THE TEMPLE OF THEIR MEMBERS, KNOWING THAT HE WOULD EXERCISE ENDURING KINGSHIP THROUGHOUT ETERNITY, THE KING OF UPPER AND LOWER EGYPT, MEN-KHEPER-RA, BELOVED OF ATUM, THE GREAT GOD, TOGETHER WITH HIS ENNEAT, GRANTED ALL LIFE, STABILITY, AND DOMINION LIKE RA FOREVER. [------] THE HORUS, STRONG-BULL-BELOVED-OF-RA, THE KING OF UPPER AND LOWER EGYPT, USER-MAAT-RA, CHOSEN-OF-RA, RA, CREATED BY THE GODS, WHO FOUNDED THE TWO LANDS, THE SON OF RA RAMESSES, BELOVED-OF-AMUN, THE NOBLE YOUTH, BELOVED LIKE ATEN WHEN HE SHINES ON THE HORIZON, THE LORD OF THE TWO LANDS, USER-MAAT-RA, CHOSEN-OF-RA, THE SON OF RA, RAMESSES, BELOVED-OF-AMUN, ONE SERVICEABLE TO RA AND GRANTED LIFE LIKE RA.",40.779639,NY,1111,"Gift of Ismail, Khedive of Egypt, William H. Vanderbilt and Cecile B. DeMille",,Manhattan,Obelisk,10024,,,Bronze,,1.0,,Department of Parks and Recreation
,False,2233,,,,,"italian, italy, general, revolutionary, soldier, republican","GUISEPPE / GARIBALDI / LEADER OF / ITALIAN UNIFICATION / 1807-1882 / ORGANIZED THE RED SHIRTS / TO UNIFY ITALY, 1861 / FOUGHT FOR REPUBLICAN IDEALS / IN URAGUAY AND FRANCE. / ELECTED TO THE ITALIAN / PARLIAMENT, 1874 / ITALIAN HISTORICAL SOCIETY / OF AMERICA / BETTER WORLD JL INSTITUTE / JOHN LACORTE, FOUNDER / A. OTTAVINO CORP, DONOR / OCTOBER 3, 1990 /",-73.999968,NY,6315,Gift of the Italian Historical Society of America and A. Ottavino Corp.,,Brooklyn,Plaque,11214,,,Granite,,1.0,,Department of Parks and Recreation
,False,5467,,Chinese American,,,maritime,,-74.005491,NY,0036,Commissioned through Department of Cultural Affairs Percent for Art Program,Smith-Miller and Hawkinson Architects and Judith Heintz Landscape Architecture,Manhattan,Installation,10038,Carl,,"Steel, Concrete",,18.0,,Department of Transportation
,False,4724,,"Chinese, American, Woman",,,"abstract, biblical",,-74.000641,NY,0198,Commissioned through Department of Cultural Affairs Percent for Art Program,Urban & Lichfield Grosfeld,Manhattan,Installation,10013,Kit-yin,,Granite,,1.0,,Department of General Services
